market,symbol,quote_symbol,display_name,universe_tags
NASDAQ,CYCN,CYCN,"Cyclerion Therapeutics, Inc. - Common Stock",NASDAQ
NASDAQ,CYCU,CYCU,"Cycurion, Inc. - Common Stock",NASDAQ
NASDAQ,CYN,CYN,Cyngn Inc. - Common stock,NASDAQ
NASDAQ,CYPH,CYPH,Cypherpunk Technologies Inc. - Common Stock,NASDAQ
NASDAQ,CYRX,CYRX,"CryoPort, Inc. - Common Stock",NASDAQ
NASDAQ,CYTK,CYTK,"Cytokinetics, Incorporated - Common Stock",NASDAQ
NASDAQ,CZFS,CZFS,"Citizens Financial Services, Inc. - Common Stock",NASDAQ
NASDAQ,CZNC,CZNC,Citizens & Northern Corp - Common Stock,NASDAQ
NASDAQ,CZR,CZR,"Caesars Entertainment, Inc. - Common Stock",NASDAQ
NASDAQ,DAAQ,DAAQ,Digital Asset Acquisition Corp. - Class A Ordinary shares,NASDAQ
NASDAQ,DAIC,DAIC,"CID HoldCo, Inc. - Common Stock",NASDAQ
NASDAQ,DAIO,DAIO,Data I/O Corporation - Common Stock,NASDAQ
NASDAQ,DAKT,DAKT,"Daktronics, Inc. - Common Stock",NASDAQ
NASDAQ,DARE,DARE,"Dare Bioscience, Inc. - Common Stock",NASDAQ
NASDAQ,DASH,DASH,"DoorDash, Inc. - Common Stock",NASDAQ;SP500
NASDAQ,DAVE,DAVE,Dave Inc. - Class A Common Stock,NASDAQ
NASDAQ,DAWN,DAWN,"Day One Biopharmaceuticals, Inc. - Common Stock",NASDAQ
NASDAQ,DBCA,DBCA,D. Boral Acquisition I Corp. - Class A Ordinary Shares,NASDAQ
NASDAQ,NRIX,NRIX,"Nurix Therapeutics, Inc. - Common stock",NASDAQ
NASDAQ,NRSN,NRSN,NeuroSense Therapeutics Ltd. - Ordinary Shares,NASDAQ
NASDAQ,NRXP,NRXP,"NRX Pharmaceuticals, Inc. - Common Stock",NASDAQ
NASDAQ,NSIT,NSIT,"Insight Enterprises, Inc. - Common Stock",NASDAQ
NASDAQ,NSPR,NSPR,InspireMD Inc. - Common Stock,NASDAQ
NASDAQ,NSSC,NSSC,"NAPCO Security Technologies, Inc. - Common Stock",NASDAQ
NASDAQ,NSTS,NSTS,"NSTS Bancorp, Inc. - Common Stock",NASDAQ
NASDAQ,NSYS,NSYS,Nortech Systems Incorporated - Common Stock,NASDAQ
NASDAQ,NTAP,NTAP,"NetApp, Inc. - Common Stock",NASDAQ;SP500
NASDAQ,NTCL,NTCL,NETCLASS TECHNOLOGY INC - Class A Ordinary Shares,NASDAQ
NASDAQ,NTCT,NTCT,"NetScout Systems, Inc. - Common Stock",NASDAQ
NASDAQ,NTES,NTES,"NetEase, Inc. - American Depositary Shares, each representing 5 ordinary shares",NASDAQ
NASDAQ,NTGR,NTGR,"NETGEAR, Inc. - Common Stock",NASDAQ
NASDAQ,NTHI,NTHI,"NeOnc Technologies Holdings, Inc. - Common Stock",NASDAQ
NASDAQ,NTIC,NTIC,Northern Technologies International Corporation - Common Stock,NASDAQ
NASDAQ,NTLA,NTLA,"Intellia Therapeutics, Inc. - Common Stock",NASDAQ
NASDAQ,NTNX,NTNX,"Nutanix, Inc. - Class A Common Stock",NASDAQ
NASDAQ,NTRA,NTRA,"Natera, Inc. - Common Stock",NASDAQ
NASDAQ,NTRB,NTRB,Nutriband Inc. - Common Stock,NASDAQ
NASDAQ,NTRP,NTRP,"NextTrip, Inc. - Common Stock",NASDAQ
NASDAQ,NTSK,NTSK,"Netskope, Inc. - Class A Common Stock",NASDAQ
NASDAQ,NTWK,NTWK,NETSOL Technologies Inc. - Common Stock,NASDAQ
NASDAQ,NTWO,NTWO,Newbury Street II Acquisition Corp - Class A Ordinary Shares,NASDAQ
NASDAQ,NUAI,NUAI,"New Era Energy & Digital, Inc. - Common Stock",NASDAQ
NASDAQ,NUCL,NUCL,Eagle Nuclear Energy Corp. - Common stock,NASDAQ
NASDAQ,NUTR,NUTR,Nusatrip Incorporated - Common Stock,NASDAQ
NASDAQ,NUTX,NUTX,Nutex Health Inc. - Common Stock,NASDAQ
NASDAQ,NUVL,NUVL,"Nuvalent, Inc. - Class A Common Stock",NASDAQ
NASDAQ,NUWE,NUWE,"Nuwellis, Inc. - Common Stock",NASDAQ
NASDAQ,NVA,NVA,Nova Minerals Limited - American Depositary Shares,NASDAQ
NASDAQ,NVAX,NVAX,"Novavax, Inc. - Common Stock",NASDAQ
NASDAQ,NVCR,NVCR,NovoCure Limited - Ordinary Shares,NASDAQ
NASDAQ,NVCT,NVCT,"Nuvectis Pharma, Inc. - Common Stock",NASDAQ
NASDAQ,NVDA,NVDA,NVIDIA Corporation - Common Stock,NASDAQ;SP500
NASDAQ,NVEC,NVEC,NVE Corporation - Common Stock,NASDAQ
NASDAQ,NVMI,NVMI,Nova Ltd. - Ordinary Shares,NASDAQ
NASDAQ,NVNI,NVNI,Nvni Group Limited - Ordinary Shares,NASDAQ
SP500,CVNA,CVNA,Carvana,SP500
SP500,CVS,CVS,CVS Health,SP500
SP500,CVX,CVX,Chevron Corporation,SP500
SP500,D,D,Dominion Energy,SP500
SP500,NSC,NSC,Norfolk Southern,SP500
SP500,NTRS,NTRS,Northern Trust,SP500
SP500,NUE,NUE,Nucor,SP500
