market,symbol,quote_symbol,display_name,universe_tags
NASDAQ,ZYME,ZYME,Zymeworks Inc. - Common Stock,NASDAQ
SP500,NSC,NSC,Norfolk Southern,SP500
SP500,NTRS,NTRS,Northern Trust,SP500
SP500,NUE,NUE,Nucor,SP500
SP500,NVR,NVR,"NVR, Inc.",SP500
SP500,O,O,Realty Income,SP500
SP500,OXY,OXY,Occidental Petroleum,SP500
SP500,PCG,PCG,PG&E Corporation,SP500
SP500,PEG,PEG,Public Service Enterprise Group,SP500
SP500,PFE,PFE,Pfizer,SP500
SP500,PG,PG,Procter & Gamble,SP500
SP500,PGR,PGR,Progressive Corporation,SP500
SP500,PH,PH,Parker Hannifin,SP500
SP500,PHM,PHM,PulteGroup,SP500
SP500,PKG,PKG,Packaging Corporation of America,SP500
SP500,PLD,PLD,Prologis,SP500
SP500,PM,PM,Philip Morris International,SP500
SP500,PNC,PNC,PNC Financial Services,SP500
SP500,PNW,PNW,Pinnacle West Capital,SP500
SP500,PPL,PPL,PPL Corporation,SP500
SP500,PSA,PSA,Public Storage,SP500
SP500,PSX,PSX,Phillips 66,SP500
SP500,PWR,PWR,Quanta Services,SP500
SP500,Q,Q,Qnity Electronics,SP500
SP500,RF,RF,Regions Financial Corporation,SP500
SP500,RJF,RJF,Raymond James Financial,SP500
SP500,RL,RL,Ralph Lauren Corporation,SP500
SP500,RMD,RMD,ResMed,SP500
SP500,ROK,ROK,Rockwell Automation,SP500
SP500,ROL,ROL,"Rollins, Inc.",SP500
SP500,RSG,RSG,Republic Services,SP500
SP500,RTX,RTX,RTX Corporation,SP500
SP500,RVTY,RVTY,Revvity,SP500
SP500,SCHW,SCHW,Charles Schwab Corporation,SP500
SP500,SHW,SHW,Sherwin-Williams,SP500
SP500,SJM,SJM,J.M. Smucker Company (The),SP500
SP500,SLB,SLB,Schlumberger,SP500
SP500,SNA,SNA,Snap-on,SP500
SP500,SO,SO,Southern Company,SP500
SP500,SOLV,SOLV,Solventum,SP500
SP500,TT,TT,Trane Technologies,SP500
SP500,TXT,TXT,Textron,SP500
SP500,TYL,TYL,Tyler Technologies,SP500
SP500,UAL,UAL,United Airlines Holdings,SP500
SP500,UBER,UBER,Uber,SP500
SP500,UDR,UDR,"UDR, Inc.",SP500
SP500,UNH,UNH,UnitedHealth Group,SP500
SP500,UNP,UNP,Union Pacific Corporation,SP500
SP500,URI,URI,United Rentals,SP500
SP500,USB,USB,U.S. Bancorp,SP500
SP500,V,V,Visa Inc.,SP500
SP500,VICI,VICI,Vici Properties,SP500
SP500,VLO,VLO,Valero Energy,SP500
SP500,VLTO,VLTO,Veralto,SP500
SP500,VMC,VMC,Vulcan Materials Company,SP500
SP500,VRT,VRT,Vertiv,SP500
SP500,VST,VST,Vistra Corp.,SP500
SP500,VTR,VTR,Ventas,SP500
SP500,VZ,VZ,Verizon,SP500
SP500,WAB,WAB,Wabtec,SP500
SP500,WAT,WAT,Waters Corporation,SP500
SP500,WEC,WEC,WEC Energy Group,SP500
SP500,WELL,WELL,Welltower,SP500
SP500,WFC,WFC,Wells Fargo,SP500
SP500,WM,WM,Waste Management,SP500
SP500,WMB,WMB,Williams Companies,SP500
SP500,WRB,WRB,W. R. Berkley Corporation,SP500
SP500,WSM,WSM,"Williams-Sonoma, Inc.",SP500
SP500,WST,WST,West Pharmaceutical Services,SP500
SP500,WY,WY,Weyerhaeuser,SP500
SP500,XOM,XOM,ExxonMobil,SP500
SP500,XYL,XYL,Xylem Inc.,SP500
SP500,XYZ,XYZ,"Block, Inc.",SP500
SP500,YUM,YUM,Yum! Brands,SP500
SP500,ZBH,ZBH,Zimmer Biomet,SP500
SP500,ZTS,ZTS,Zoetis,SP500
